election_id,district_id,contacted,district_competitiveness,electoral_rules
Canada,Canada; District 233,Not Contacted,0.732075682359187,SMD
Canada,Canada; District 233,Not Contacted,0.732075682359187,SMD
Canada,Canada; District 234,Contacted,0.741746866606543,SMD
Canada,Canada; District 227,Contacted,0.68752060636968,SMD
Canada,Canada; District 229,Contacted,0.479668961411028,SMD
Canada,Canada; District 234,Contacted,0.741746866606543,SMD
Canada,Canada; District 239,Not Contacted,0.469124819821927,SMD
Canada,Canada; District 239,Not Contacted,0.469124819821927,SMD
Canada,Canada; District 232,Contacted,0.745515100035892,SMD
Canada,Canada; District 235,Contacted,0.724040124734652,SMD
Canada,Canada; District 255,Not Contacted,0.538407683079307,SMD
Canada,Canada; District 264,Contacted,0.44537964,SMD
Canada,Canada; District 249,Not Contacted,0.240347408179065,SMD
Canada,Canada; District 264,Not Contacted,0.44537964,SMD
Canada,Canada; District 244,Not Contacted,0.49773638,SMD
Canada,Canada; District 247,Contacted,0.426096487059256,SMD
Canada,Canada; District 251,Contacted,0.806898005768178,SMD
Canada,Canada; District 261,Not Contacted,0.45190734,SMD
Canada,Canada; District 260,Not Contacted,0.30816338,SMD
Canada,Canada; District 245,Contacted,0.619433495161836,SMD
Canada,Canada; District 247,Not Contacted,0.426096487059256,SMD
Canada,Canada; District 245,Contacted,0.619433495161836,SMD
Canada,Canada; District 254,Not Contacted,0.53560116,SMD
Canada,Canada; District 258,Contacted,0.494243683968486,SMD
Canada,Canada; District 261,Not Contacted,0.45190734,SMD
Canada,Canada; District 263,Not Contacted,0.33037842,SMD
Canada,Canada; District 251,Contacted,0.806898005768178,SMD
Canada,Canada; District 241,Not Contacted,0.490057440940725,SMD
Canada,Canada; District 255,Not Contacted,0.538407683079307,SMD
Canada,Canada; District 259,Not Contacted,0.3256072,SMD
Canada,Canada; District 265,Not Contacted,0.327753603413448,SMD
Canada,Canada; District 262,Not Contacted,0.32075976568078,SMD
Canada,Canada; District 263,Not Contacted,0.33037842,SMD
Canada,Canada; District 249,Not Contacted,0.240347408179065,SMD
Canada,Canada; District 256,Contacted,0.545571088762042,SMD
Canada,Canada; District 241,Not Contacted,0.490057440940725,SMD
Canada,Canada; District 243,Not Contacted,0.529038214183081,SMD
Canada,Canada; District 249,Contacted,0.240347408179065,SMD
Canada,Canada; District 261,Not Contacted,0.45190734,SMD
Canada,Canada; District 258,Not Contacted,0.494243683968486,SMD
Canada,Canada; District 262,Not Contacted,0.32075976568078,SMD
Canada,Canada; District 258,Not Contacted,0.494243683968486,SMD
Canada,Canada; District 256,Contacted,0.545571088762042,SMD
Canada,Canada; District 254,Not Contacted,0.53560116,SMD
Canada,Canada; District 241,Not Contacted,0.490057440940725,SMD
Canada,Canada; District 258,Not Contacted,0.494243683968486,SMD
Canada,Canada; District 256,Not Contacted,0.545571088762042,SMD
Canada,Canada; District 252,Not Contacted,0.668183279623474,SMD
Canada,Canada; District 254,Contacted,0.53560116,SMD
Canada,Canada; District 261,Not Contacted,0.45190734,SMD
Canada,Canada; District 258,Not Contacted,0.494243683968486,SMD
Canada,Canada; District 248,Not Contacted,0.60619938577906,SMD
Canada,Canada; District 254,Not Contacted,0.53560116,SMD
Canada,Canada; District 256,Contacted,0.545571088762042,SMD
Canada,Canada; District 240,Not Contacted,0.52738366,SMD
Canada,Canada; District 244,Not Contacted,0.49773638,SMD
Canada,Canada; District 252,Contacted,0.668183279623474,SMD
Canada,Canada; District 242,Contacted,0.51515376376226,SMD
Canada,Canada; District 259,Not Contacted,0.3256072,SMD
Canada,Canada; District 259,Not Contacted,0.3256072,SMD
Canada,Canada; District 257,Contacted,0.65489127442314,SMD
Canada,Canada; District 252,Not Contacted,0.668183279623474,SMD
Canada,Canada; District 242,Not Contacted,0.51515376376226,SMD
Canada,Canada; District 250,Not Contacted,0.814985046117222,SMD
Canada,Canada; District 251,Contacted,0.806898005768178,SMD
Canada,Canada; District 251,Contacted,0.806898005768178,SMD
Canada,Canada; District 265,Not Contacted,0.327753603413448,SMD
Canada,Canada; District 248,Not Contacted,0.60619938577906,SMD
Canada,Canada; District 258,Not Contacted,0.494243683968486,SMD
Canada,Canada; District 244,Not Contacted,0.49773638,SMD
Canada,Canada; District 264,Not Contacted,0.44537964,SMD
Canada,Canada; District 247,Contacted,0.426096487059256,SMD
Canada,Canada; District 262,Not Contacted,0.32075976568078,SMD
Canada,Canada; District 255,Not Contacted,0.538407683079307,SMD
Canada,Canada; District 258,Not Contacted,0.494243683968486,SMD
Canada,Canada; District 246,Not Contacted,0.39159204,SMD
Canada,Canada; District 256,Contacted,0.545571088762042,SMD
Canada,Canada; District 248,Not Contacted,0.60619938577906,SMD
Canada,Canada; District 259,Not Contacted,0.3256072,SMD
Canada,Canada; District 241,Not Contacted,0.490057440940725,SMD
Canada,Canada; District 246,Contacted,0.39159204,SMD
Canada,Canada; District 249,Not Contacted,0.240347408179065,SMD
Canada,Canada; District 246,Not Contacted,0.39159204,SMD
Canada,Canada; District 262,Not Contacted,0.32075976568078,SMD
Canada,Canada; District 252,Contacted,0.668183279623474,SMD
Canada,Canada; District 249,Not Contacted,0.240347408179065,SMD
Canada,Canada; District 251,Contacted,0.806898005768178,SMD
Canada,Canada; District 266,Not Contacted,0.35685092,SMD
Canada,Canada; District 253,Contacted,0.60623613,SMD
Canada,Canada; District 257,Contacted,0.65489127442314,SMD
Canada,Canada; District 242,Not Contacted,0.51515376376226,SMD
Canada,Canada; District 244,Contacted,0.49773638,SMD
Canada,Canada; District 288,Contacted,0.655002006512616,SMD
Canada,Canada; District 302,Contacted,0.655810335110855,SMD
Canada,Canada; District 279,Not Contacted,0.55899488,SMD
Canada,Canada; District 290,Contacted,0.711368938195875,SMD
Canada,Canada; District 279,Contacted,0.55899488,SMD
Canada,Canada; District 277,Not Contacted,0.663357124464939,SMD
Canada,Canada; District 291,Not Contacted,0.614360911626407,SMD
Canada,Canada; District 282,Not Contacted,0.672139742108948,SMD
Canada,Canada; District 274,Not Contacted,0.693934970293324,SMD
Canada,Canada; District 303,Not Contacted,0.675209506219488,SMD
Canada,Canada; District 297,Contacted,0.563776694425299,SMD
Canada,Canada; District 282,Contacted,0.672139742108948,SMD
Canada,Canada; District 274,Contacted,0.693934970293324,SMD
Canada,Canada; District 276,Contacted,0.677789799946136,SMD
Canada,Canada; District 293,Contacted,0.709324106423005,SMD
Canada,Canada; District 280,Not Contacted,0.584856975191048,SMD
Canada,Canada; District 278,Contacted,0.594028775185737,SMD
Canada,Canada; District 303,Not Contacted,0.675209506219488,SMD
Canada,Canada; District 275,Contacted,0.664418083239894,SMD
Canada,Canada; District 271,Not Contacted,0.615517661328927,SMD
Canada,Canada; District 283,Not Contacted,0.703807290395252,SMD
Canada,Canada; District 278,Not Contacted,0.594028775185737,SMD
Canada,Canada; District 294,Not Contacted,0.724881911316919,SMD
Canada,Canada; District 278,Not Contacted,0.594028775185737,SMD
Canada,Canada; District 281,Contacted,0.676189562413147,SMD
Canada,Canada; District 275,Not Contacted,0.664418083239894,SMD
Canada,Canada; District 272,Contacted,0.534645021963729,SMD
Canada,Canada; District 287,Not Contacted,0.564876130258116,SMD
Canada,Canada; District 273,Contacted,0.671406774640861,SMD
Canada,Canada; District 303,Not Contacted,0.675209506219488,SMD
Canada,Canada; District 303,Contacted,0.675209506219488,SMD
Canada,Canada; District 282,Contacted,0.672139742108948,SMD
Canada,Canada; District 291,Contacted,0.614360911626407,SMD
Canada,Canada; District 291,Not Contacted,0.614360911626407,SMD
Canada,Canada; District 289,Not Contacted,0.498541884490092,SMD
Canada,Canada; District 297,Contacted,0.563776694425299,SMD
Canada,Canada; District 277,Not Contacted,0.663357124464939,SMD
Canada,Canada; District 284,Contacted,0.713476947008573,SMD
Canada,Canada; District 270,Contacted,0.72788949499927,SMD
Canada,Canada; District 288,Contacted,0.655002006512616,SMD
Canada,Canada; District 302,Contacted,0.655810335110855,SMD
Canada,Canada; District 288,Not Contacted,0.655002006512616,SMD
Canada,Canada; District 268,Not Contacted,0.485464403979598,SMD
Canada,Canada; District 294,Contacted,0.724881911316919,SMD
Canada,Canada; District 273,Not Contacted,0.671406774640861,SMD
Canada,Canada; District 279,Not Contacted,0.55899488,SMD
Canada,Canada; District 300,Contacted,0.581254925552739,SMD
Canada,Canada; District 300,Not Contacted,0.581254925552739,SMD
Canada,Canada; District 299,Contacted,0.750626304172548,SMD
Canada,Canada; District 286,Not Contacted,0.715718051479643,SMD
Canada,Canada; District 274,Not Contacted,0.693934970293324,SMD
Canada,Canada; District 302,Contacted,0.655810335110855,SMD
Canada,Canada; District 271,Not Contacted,0.615517661328927,SMD
Canada,Canada; District 278,Contacted,0.594028775185737,SMD
Canada,Canada; District 277,Contacted,0.663357124464939,SMD
Canada,Canada; District 289,Not Contacted,0.498541884490092,SMD
Canada,Canada; District 279,Not Contacted,0.55899488,SMD
Canada,Canada; District 275,Contacted,0.664418083239894,SMD
Canada,Canada; District 302,Not Contacted,0.655810335110855,SMD
Canada,Canada; District 268,Contacted,0.485464403979598,SMD
Canada,Canada; District 285,Not Contacted,0.600723520678174,SMD
Canada,Canada; District 293,Contacted,0.709324106423005,SMD
Canada,Canada; District 282,Not Contacted,0.672139742108948,SMD
Canada,Canada; District 286,Contacted,0.715718051479643,SMD
Canada,Canada; District 301,Not Contacted,0.628569481385073,SMD
Canada,Canada; District 286,Not Contacted,0.715718051479643,SMD
Canada,Canada; District 292,Contacted,0.725788507659061,SMD
Canada,Canada; District 299,Not Contacted,0.750626304172548,SMD
Canada,Canada; District 294,Contacted,0.724881911316919,SMD
Canada,Canada; District 289,Not Contacted,0.498541884490092,SMD
Canada,Canada; District 279,Contacted,0.55899488,SMD
Canada,Canada; District 302,Not Contacted,0.655810335110855,SMD
Canada,Canada; District 288,Contacted,0.655002006512616,SMD
Canada,Canada; District 303,Contacted,0.675209506219488,SMD
Canada,Canada; District 280,Not Contacted,0.584856975191048,SMD
Canada,Canada; District 273,Contacted,0.671406774640861,SMD
Canada,Canada; District 297,Contacted,0.563776694425299,SMD
Canada,Canada; District 296,Contacted,0.675609434723039,SMD
Canada,Canada; District 297,Contacted,0.563776694425299,SMD
Canada,Canada; District 296,Contacted,0.675609434723039,SMD
Canada,Canada; District 276,Contacted,0.677789799946136,SMD
Canada,Canada; District 286,Not Contacted,0.715718051479643,SMD
Canada,Canada; District 302,Contacted,0.655810335110855,SMD
Canada,Canada; District 268,Contacted,0.485464403979598,SMD
Canada,Canada; District 296,Contacted,0.675609434723039,SMD
Canada,Canada; District 272,Contacted,0.534645021963729,SMD
Canada,Canada; District 285,Contacted,0.600723520678174,SMD
Canada,Canada; District 274,Contacted,0.693934970293324,SMD
Canada,Canada; District 268,Contacted,0.485464403979598,SMD
Canada,Canada; District 282,Contacted,0.672139742108948,SMD
Canada,Canada; District 281,Not Contacted,0.676189562413147,SMD
Canada,Canada; District 285,Not Contacted,0.600723520678174,SMD
Canada,Canada; District 273,Contacted,0.671406774640861,SMD
Canada,Canada; District 296,Contacted,0.675609434723039,SMD
Canada,Canada; District 274,Contacted,0.693934970293324,SMD
Canada,Canada; District 300,Not Contacted,0.581254925552739,SMD
Canada,Canada; District 272,Not Contacted,0.534645021963729,SMD
Canada,Canada; District 292,Contacted,0.725788507659061,SMD
Canada,Canada; District 282,Not Contacted,0.672139742108948,SMD
Canada,Canada; District 283,Contacted,0.703807290395252,SMD
Canada,Canada; District 278,Not Contacted,0.594028775185737,SMD
Canada,Canada; District 286,Contacted,0.715718051479643,SMD
Canada,Canada; District 269,Contacted,0.72251611992126,SMD
Canada,Canada; District 282,Contacted,0.672139742108948,SMD
Finland,Finland; District 313,Not Contacted,0.655366851127297,PR
Finland,Finland; District 313,Contacted,0.655366851127297,PR
Finland,Finland; District 310,Not Contacted,0.834834600212554,PR
Finland,Finland; District 304,Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Contacted,0.70970375289628,PR
Finland,Finland; District 309,Contacted,0.862523253565176,PR
Finland,Finland; District 309,Not Contacted,0.862523253565176,PR
Finland,Finland; District 309,Not Contacted,0.862523253565176,PR
Finland,Finland; District 309,Contacted,0.862523253565176,PR
Finland,Finland; District 309,Contacted,0.862523253565176,PR
Finland,Finland; District 309,Not Contacted,0.862523253565176,PR
Finland,Finland; District 312,Not Contacted,0.699277828618715,PR
Finland,Finland; District 312,Not Contacted,0.699277828618715,PR
Finland,Finland; District 312,Not Contacted,0.699277828618715,PR
Finland,Finland; District 312,Not Contacted,0.699277828618715,PR
Finland,Finland; District 311,Not Contacted,0.682536799609933,PR
Finland,Finland; District 307,Not Contacted,0.895176024792683,PR
Finland,Finland; District 307,Contacted,0.895176024792683,PR
Finland,Finland; District 307,Contacted,0.895176024792683,PR
Finland,Finland; District 307,Not Contacted,0.895176024792683,PR
Finland,Finland; District 307,Not Contacted,0.895176024792683,PR
Finland,Finland; District 307,Contacted,0.895176024792683,PR
Finland,Finland; District 310,Not Contacted,0.834834600212554,PR
Finland,Finland; District 310,Not Contacted,0.834834600212554,PR
Finland,Finland; District 310,Not Contacted,0.834834600212554,PR
Finland,Finland; District 310,Not Contacted,0.834834600212554,PR
Finland,Finland; District 307,Not Contacted,0.895176024792683,PR
Finland,Finland; District 307,Contacted,0.895176024792683,PR
Finland,Finland; District 307,Not Contacted,0.895176024792683,PR
Finland,Finland; District 307,Contacted,0.895176024792683,PR
Finland,Finland; District 307,Not Contacted,0.895176024792683,PR
Finland,Finland; District 307,Not Contacted,0.895176024792683,PR
Finland,Finland; District 307,Not Contacted,0.895176024792683,PR
Finland,Finland; District 309,Not Contacted,0.862523253565176,PR
Finland,Finland; District 309,Not Contacted,0.862523253565176,PR
Finland,Finland; District 317,Not Contacted,0.615235399130348,PR
Finland,Finland; District 317,Not Contacted,0.615235399130348,PR
Finland,Finland; District 317,Not Contacted,0.615235399130348,PR
Finland,Finland; District 317,Contacted,0.615235399130348,PR
Finland,Finland; District 314,Contacted,0.637101642647359,PR
Finland,Finland; District 314,Contacted,0.637101642647359,PR
Finland,Finland; District 314,Not Contacted,0.637101642647359,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Not Contacted,0.70970375289628,PR
Finland,Finland; District 304,Contacted,0.70970375289628,PR
Finland,Finland; District 311,Not Contacted,0.682536799609933,PR
Finland,Finland; District 311,Contacted,0.682536799609933,PR
Finland,Finland; District 311,Not Contacted,0.682536799609933,PR
Finland,Finland; District 311,Not Contacted,0.682536799609933,PR
Finland,Finland; District 311,Not Contacted,0.682536799609933,PR
Finland,Finland; District 311,Not Contacted,0.682536799609933,PR
